Dates,US0001M Index,US0003M Index,BP0003M Index,BP0001M Index,US0006M Index,BP0006M Index
5/1/2014,0.1505,0.22285,0.52488,0.4875,0.322,0.62994
5/2/2014,0.1515,0.22285,0.52519,0.4875,0.3225,0.62994
5/5/2014,0.1515,0.22285,0.52519,0.4875,0.3225,0.62994
5/6/2014,0.1505,0.22485,0.52475,0.4875,0.3229,0.63106
5/7/2014,0.1515,0.22395,0.52606,0.48688,0.3235,0.63363
5/8/2014,0.15025,0.22335,0.52781,0.48688,0.3234,0.63663
5/9/2014,0.1516,0.2241,0.52813,0.48688,0.3224,0.63625
5/12/2014,0.1511,0.2251,0.52688,0.48688,0.3224,0.64156
5/13/2014,0.1511,0.22385,0.52688,0.48688,0.3229,0.64156
5/14/2014,0.1511,0.22535,0.52594,0.48688,0.3239,0.63531
5/15/2014,0.151,0.22585,0.52506,0.48656,0.3239,0.62894
5/16/2014,0.14925,0.2286,0.52769,0.48719,0.3253,0.62719
5/19/2014,0.1485,0.22695,0.52769,0.48719,0.3229,0.63031
5/20/2014,0.14775,0.2281,0.52775,0.48719,0.3253,0.63313
5/21/2014,0.1485,0.22735,0.52938,0.4875,0.3234,0.63531
5/22/2014,0.15,0.22715,0.52813,0.4875,0.3222,0.63563
5/23/2014,0.1505,0.22935,0.52813,0.4875,0.3239,0.63563
5/26/2014,0.1505,0.22935,0.52813,0.4875,0.3239,0.63563
5/27/2014,0.1505,0.22985,0.52875,0.4875,0.3239,0.63719
5/28/2014,0.15,0.2276,0.53,0.4875,0.3219,0.63563
5/29/2014,0.151,0.22735,0.53063,0.48781,0.3219,0.63531
5/30/2014,0.151,0.2274,0.53063,0.48813,0.3219,0.63688
6/2/2014,0.151,0.22715,0.53094,0.48781,0.3219,0.63656
6/3/2014,0.1509,0.2274,0.53063,0.48813,0.3219,0.63844
6/4/2014,0.152,0.2295,0.53125,0.4875,0.3219,0.63906
6/5/2014,0.151,0.2306,0.53081,0.4875,0.3224,0.64031
6/6/2014,0.1535,0.2296,0.53313,0.48594,0.3214,0.64031
6/9/2014,0.15225,0.23055,0.53313,0.48656,0.3214,0.64094
6/10/2014,0.152,0.2303,0.53375,0.48594,0.3214,0.64313
6/11/2014,0.15125,0.2298,0.53406,0.48625,0.3203,0.64375
6/12/2014,0.15175,0.2306,0.53469,0.48625,0.324,0.6475
6/13/2014,0.15425,0.2321,0.55188,0.48969,0.3255,0.68775
6/16/2014,0.154,0.2306,0.55813,0.4925,0.3261,0.69963
6/17/2014,0.155,0.231,0.55594,0.49,0.3245,0.70025
6/18/2014,0.153,0.231,0.54969,0.49,0.3254,0.69119
6/19/2014,0.15325,0.2296,0.54875,0.49344,0.3229,0.68963
6/20/2014,0.154,0.2306,0.55438,0.49375,0.3234,0.69988
6/23/2014,0.152,0.2326,0.5525,0.49375,0.3253,0.69925
6/24/2014,0.1515,0.2336,0.55188,0.49313,0.3263,0.6945
6/25/2014,0.151,0.23385,0.55063,0.49313,0.3259,0.69938
6/26/2014,0.1495,0.2341,0.55219,0.49438,0.32615,0.70313
6/27/2014,0.1515,0.2346,0.55188,0.49469,0.3268,0.70031
6/30/2014,0.1552,0.2307,0.5525,0.49406,0.3268,0.70031
7/1/2014,0.1552,0.2318,0.55438,0.495,0.3279,0.70938
7/2/2014,0.1555,0.2346,0.55438,0.49406,0.3279,0.71063
7/3/2014,0.1555,0.2321,0.55563,0.49531,0.3267,0.71088
7/4/2014,0.1534,0.2331,0.55594,0.49688,0.3272,0.71375
7/7/2014,0.1534,0.2341,0.55631,0.49688,0.3283,0.715
7/8/2014,0.1525,0.2336,0.55563,0.495,0.3302,0.71188
7/9/2014,0.15275,0.2341,0.55625,0.495,0.3307,0.71063
7/10/2014,0.1515,0.2336,0.55625,0.49563,0.3272,0.71063
7/11/2014,0.152,0.2336,0.55469,0.49563,0.3257,0.70938
7/14/2014,0.152,0.2326,0.55438,0.49563,0.3264,0.7075
7/15/2014,0.1542,0.2331,0.5575,0.49563,0.3264,0.71813
7/16/2014,0.15545,0.2336,0.55594,0.4975,0.3266,0.715
7/17/2014,0.1562,0.2336,0.55719,0.4975,0.3271,0.715
7/18/2014,0.15425,0.2316,0.55781,0.49875,0.3254,0.71388
7/21/2014,0.15475,0.2331,0.55563,0.49938,0.3274,0.71438
7/22/2014,0.15525,0.2326,0.55531,0.50038,0.3271,0.71438
7/23/2014,0.155,0.2341,0.555,0.5,0.3288,0.711
7/24/2014,0.15425,0.2351,0.55563,0.49563,0.3291,0.71531
7/25/2014,0.156,0.2341,0.55813,0.49563,0.3281,0.71656
7/28/2014,0.155,0.2361,0.55825,0.49563,0.3288,0.71688
7/29/2014,0.155,0.2371,0.55838,0.49563,0.33,0.71844
7/30/2014,0.1558,0.2396,0.55913,0.4985,0.3325,0.71569
7/31/2014,0.156,0.2391,0.55963,0.501,0.3345,0.71338
8/1/2014,0.156,0.2381,0.56013,0.501,0.3344,0.71419
8/4/2014,0.1569,0.2371,0.5605,0.50281,0.3306,0.71344
8/5/2014,0.1585,0.2371,0.56025,0.50375,0.3299,0.71538
8/6/2014,0.1588,0.2342,0.5615,0.50125,0.3283,0.715
8/7/2014,0.157,0.2331,0.5615,0.50125,0.3283,0.71406
8/8/2014,0.156,0.2351,0.55963,0.49969,0.3289,0.70813
8/11/2014,0.1555,0.2338,0.56088,0.49938,0.3281,0.71188
8/12/2014,0.156,0.2331,0.56025,0.50156,0.3289,0.71375
8/13/2014,0.155,0.2336,0.56025,0.49938,0.3309,0.70788
8/14/2014,0.155,0.2311,0.55963,0.49875,0.3292,0.69063
8/15/2014,0.1555,0.2321,0.55963,0.50063,0.3285,0.69313
8/18/2014,0.1555,0.2321,0.5605,0.50063,0.3285,0.69775
8/19/2014,0.1555,0.2344,0.55875,0.50088,0.3285,0.69194
8/20/2014,0.155,0.2349,0.56288,0.50156,0.327,0.70294
8/21/2014,0.155,0.2349,0.564,0.50094,0.329,0.70375
8/22/2014,0.155,0.2384,0.564,0.50063,0.3305,0.70125
8/25/2014,0.155,0.2384,0.564,0.50063,0.3305,0.70125
8/26/2014,0.156,0.2381,0.564,0.50156,0.3299,0.70156
8/27/2014,0.1567,0.2346,0.5615,0.50281,0.3319,0.70313
8/28/2014,0.1545,0.2336,0.5615,0.50281,0.3319,0.70438
8/29/2014,0.157,0.2336,0.55963,0.50094,0.3299,0.70563
9/1/2014,0.1565,0.2336,0.55963,0.50094,0.3294,0.70594
9/2/2014,0.1565,0.2331,0.56081,0.5035,0.32965,0.70456
9/3/2014,0.1561,0.2341,0.56188,0.50156,0.3289,0.70688
9/4/2014,0.1561,0.2331,0.56156,0.50313,0.3289,0.70656
9/5/2014,0.1528,0.2323,0.56156,0.50125,0.327,0.70406
9/8/2014,0.1535,0.2336,0.55813,0.50219,0.3263,0.69094
9/9/2014,0.1535,0.2346,0.558,0.50281,0.3294,0.6955
9/10/2014,0.1535,0.2346,0.55875,0.50375,0.3314,0.6925
9/11/2014,0.1536,0.2341,0.56025,0.50438,0.3309,0.69875
9/12/2014,0.1536,0.2346,0.56338,0.50438,0.3309,0.70406
9/15/2014,0.1536,0.2346,0.56338,0.50438,0.3309,0.70531
9/16/2014,0.1535,0.2344,0.56338,0.50438,0.33015,0.70563
9/17/2014,0.153,0.2341,0.56713,0.50631,0.3304,0.7075
9/18/2014,0.1535,0.2331,0.5665,0.50631,0.3304,0.71406
9/19/2014,0.154,0.2331,0.56525,0.50506,0.3309,0.72063
9/22/2014,0.1545,0.2356,0.56619,0.5085,0.3304,0.71875
9/23/2014,0.1545,0.2341,0.56463,0.5085,0.3299,0.71563
9/24/2014,0.1535,0.2351,0.56444,0.50663,0.33115,0.71594
9/25/2014,0.1515,0.2336,0.56413,0.50694,0.3314,0.71375
9/26/2014,0.154,0.2331,0.56494,0.50938,0.3304,0.71238
9/29/2014,0.1525,0.2351,0.56494,0.50444,0.33065,0.71319
9/30/2014,0.1565,0.2351,0.56525,0.50756,0.3304,0.71456
10/1/2014,0.152,0.2326,0.56431,0.50788,0.3247,0.71331
10/2/2014,0.152,0.2312,0.56275,0.50319,0.3238,0.70956
10/3/2014,0.153,0.2316,0.56275,0.50569,0.3247,0.70988
10/6/2014,0.153,0.2326,0.56275,0.50569,0.3264,0.71144
10/7/2014,0.1525,0.2311,0.56275,0.506,0.32765,0.70956
10/8/2014,0.1518,0.2291,0.56088,0.50725,0.32415,0.70425
10/9/2014,0.1527,0.2291,0.55988,0.50506,0.3194,0.69638
10/10/2014,0.1528,0.23,0.55988,0.50444,0.3198,0.70044
10/13/2014,0.1533,0.2306,0.55963,0.50506,0.32105,0.70081
10/14/2014,0.1518,0.2291,0.55838,0.50725,0.32005,0.68863
10/15/2014,0.1535,0.2281,0.55963,0.50506,0.32165,0.68925
